"Tracking Number","Amount Receivables","Amount Received","Outstanding Amount","Deposit Date","Company Name","Order Number","City Name","Delivery Date","Reporting Days"
5005653978,372.18,193.00,179.18,"2018-07-26 00:00:00",TCS,352163492,karachi,"2018-07-14 00:00:00",+53
5005653614,525.86,368.00,157.86,"2018-07-26 00:00:00",TCS,384675492,karachi,"2018-07-14 00:00:00",+53
5005645926,995.00,837.00,158.00,"2018-07-30 00:00:00",TCS,345219162,karachi,"2018-07-04 00:00:00",+63
5005645322,397.00,239.00,158.00,"2018-07-26 00:00:00",TCS,378412162,karachi,"2018-07-11 00:00:00",+56
5005651775,616.58,459.00,157.58,"2018-07-26 00:00:00",TCS,389521362,karachi,"2018-07-11 00:00:00",+56
5005653982,277.43,119.00,158.43,"2018-07-26 00:00:00",TCS,389493492,karachi,"2018-07-14 00:00:00",+53
5005650198,495.00,11.00,484.00,"2018-07-26 00:00:00",TCS,398528362,karachi,"2018-07-11 00:00:00",+56
5005652146,597.00,418.00,179.00,"2018-07-26 00:00:00",TCS,373484492,karachi,"2018-07-13 00:00:00",+54
5005654355,263.33,105.00,158.33,"2018-07-26 00:00:00",TCS,396644292,karachi,"2018-07-14 00:00:00",+53
5005650952,2530.00,2046.00,484.00,"2018-07-26 00:00:00",TCS,382544492,karachi,"2018-07-12 00:00:00",+55
5005652530,643.00,485.00,158.00,"2018-07-26 00:00:00",TCS,314448492,karachi,"2018-07-13 00:00:00",+54
5005651362,379.50,222.00,157.50,"2018-07-26 00:00:00",TCS,378524492,karachi,"2018-07-11 00:00:00",+56
5005652869,669.50,512.00,157.50,"2018-07-26 00:00:00",TCS,356638492,karachi,"2018-07-12 00:00:00",+55
5005646041,224.88,67.00,157.88,"2018-07-30 00:00:00",TCS,383848162,karachi,"2018-07-04 00:00:00",+63
5005645714,214.33,71.00,143.33,"2018-07-30 00:00:00",TCS,371429162,karachi,"2018-07-04 00:00:00",+63
5005654401,675.64,84.00,591.64,"2018-07-26 00:00:00",TCS,391844292,karachi,"2018-07-14 00:00:00",+53
5005654901,186.33,28.00,158.33,"2018-07-26 00:00:00",TCS,397692292,karachi,"2018-07-16 00:00:00",+51
5005655370,1574.31,873.00,701.31,"2018-07-26 00:00:00",TCS,315986292,karachi,"2018-07-15 00:00:00",+52
5005653274,843.64,665.00,178.64,"2018-07-26 00:00:00",TCS,343485492,karachi,"2018-07-13 00:00:00",+54
5004756235,558.00,399.00,159.00,"2018-07-30 00:00:00",TCS,356334162,karachi,"2018-07-03 00:00:00",+64
5005653676,598.50,440.00,158.50,"2018-07-26 00:00:00",TCS,393541492,karachi,"2018-07-16 00:00:00",+51
5005647747,592.66,435.00,157.66,"2018-07-26 00:00:00",TCS,387171162,karachi,"2018-07-13 00:00:00",+54
5005651837,1044.00,886.00,158.00,"2018-07-26 00:00:00",TCS,324672492,karachi,"2018-07-11 00:00:00",+56
5005654054,1997.00,1839.00,158.00,"2018-07-26 00:00:00",TCS,354673492,karachi,"2018-07-14 00:00:00",+53
5005650365,167.33,9.00,158.33,"2018-07-26 00:00:00",TCS,325885362,karachi,"2018-07-11 00:00:00",+56
5005652204,2530.66,2373.00,157.66,"2018-07-26 00:00:00",TCS,394429492,karachi,"2018-07-11 00:00:00",+56
5005651012,1058.20,900.00,158.20,"2018-07-26 00:00:00",TCS,382633362,karachi,"2018-07-12 00:00:00",+55
5005652590,635.00,456.00,179.00,"2018-07-26 00:00:00",TCS,346219492,karachi,"2018-07-12 00:00:00",+55
5005651437,633.60,476.00,157.60,"2018-07-26 00:00:00",TCS,386364492,karachi,"2018-07-12 00:00:00",+55
5005646191,639.20,460.00,179.20,"2018-07-30 00:00:00",TCS,358219162,karachi,"2018-07-04 00:00:00",+63
5005646247,834.00,428.00,406.00,"2018-07-30 00:00:00",TCS,383459162,karachi,"2018-07-04 00:00:00",+63
5005654472,838.46,659.00,179.46,"2018-07-26 00:00:00",TCS,365253492,karachi,"2018-07-14 00:00:00",+53
5005654989,717.00,559.00,158.00,"2018-07-26 00:00:00",TCS,369614292,karachi,"2018-07-16 00:00:00",+51
5005652960,827.20,452.00,375.20,"2018-07-26 00:00:00",TCS,312697492,karachi,"2018-07-11 00:00:00",+56
5005655473,2145.00,1207.00,938.00,"2018-07-26 00:00:00",TCS,384766292,karachi,"2018-07-17 00:00:00",+50
5005653343,1398.00,1240.00,158.00,"2018-07-26 00:00:00",TCS,394825492,karachi,"2018-07-13 00:00:00",+54
5005645101,1671.00,1513.00,158.00,"2018-07-30 00:00:00",TCS,383992162,karachi,"2018-07-04 00:00:00",+63
5004756298,799.00,641.00,158.00,"2018-07-26 00:00:00",TCS,327866492,karachi,"2018-07-11 00:00:00",+56
5005651489,1735.00,1143.00,592.00,"2018-07-26 00:00:00",TCS,311711362,karachi,"2018-07-11 00:00:00",+56
5005653732,366.33,208.00,158.33,"2018-07-26 00:00:00",TCS,386185492,karachi,"2018-07-13 00:00:00",+54
5005648836,344.00,186.00,158.00,"2018-07-26 00:00:00",TCS,373166362,karachi,"2018-07-09 00:00:00",+58
5005651900,356.86,199.00,157.86,"2018-07-26 00:00:00",TCS,382542492,karachi,"2018-07-11 00:00:00",+56
5005654114,292.00,134.00,158.00,"2018-07-26 00:00:00",TCS,384413492,karachi,"2018-07-16 00:00:00",+51
5005650516,749.00,591.00,158.00,"2018-07-26 00:00:00",TCS,386839362,karachi,"2018-07-12 00:00:00",+55
5005652255,666.33,487.00,179.33,"2018-07-26 00:00:00",TCS,392289492,karachi,"2018-07-11 00:00:00",+56
5005651069,1644.00,1486.00,158.00,"2018-07-26 00:00:00",TCS,381193362,karachi,"2018-07-12 00:00:00",+55
5005652664,1587.00,1300.00,287.00,"2018-07-26 00:00:00",TCS,391418492,karachi,"2018-07-11 00:00:00",+56
5005646339,644.00,465.00,179.00,"2018-07-30 00:00:00",TCS,351868162,karachi,"2018-07-04 00:00:00",+63
5005654569,304.00,125.00,179.00,"2018-07-26 00:00:00",TCS,393484292,karachi,"2018-07-15 00:00:00",+52
5005655072,498.00,340.00,158.00,"2018-07-26 00:00:00",TCS,393872292,karachi,"2018-07-17 00:00:00",+50
5005653010,615.00,457.00,158.00,"2018-07-26 00:00:00",TCS,395587492,karachi,"2018-07-12 00:00:00",+55
5005655690,448.33,269.00,179.33,"2018-07-26 00:00:00",TCS,361379292,karachi,"2018-07-17 00:00:00",+50
5005653423,1065.33,907.00,158.33,"2018-07-26 00:00:00",TCS,393197492,karachi,"2018-07-14 00:00:00",+53
5005645478,398.50,240.00,158.50,"2018-07-30 00:00:00",TCS,332366162,karachi,"2018-07-04 00:00:00",+63
5004756361,1236.00,1077.00,159.00,"2018-07-26 00:00:00",TCS,354855492,karachi,"2018-07-12 00:00:00",+55
5005651580,1023.88,866.00,157.88,"2018-07-26 00:00:00",TCS,388946492,karachi,"2018-07-11 00:00:00",+56
5005653792,644.00,486.00,158.00,"2018-07-26 00:00:00",TCS,386981492,karachi,"2018-07-14 00:00:00",+53
5005649289,235.54,78.00,157.54,"2018-07-26 00:00:00",TCS,312319362,karachi,"2018-07-09 00:00:00",+58
5005651983,594.00,436.00,158.00,"2018-07-26 00:00:00",TCS,397276492,karachi,"2018-07-11 00:00:00",+56
5005654170,561.33,382.00,179.33,"2018-07-26 00:00:00",TCS,393273492,karachi,"2018-07-15 00:00:00",+52
5005650608,544.00,365.00,179.00,"2018-07-26 00:00:00",TCS,388717362,karachi,"2018-07-11 00:00:00",+56
5005652321,1022.83,322.00,700.83,"2018-07-26 00:00:00",TCS,345599492,karachi,"2018-07-11 00:00:00",+56
5005651129,1864.72,1686.00,178.72,"2018-07-26 00:00:00",TCS,347542492,karachi,"2018-07-12 00:00:00",+55
5005652715,274.00,116.00,158.00,"2018-07-26 00:00:00",TCS,381918492,karachi,"2018-07-12 00:00:00",+55
5005646547,1899.50,332.00,1567.50,"2018-07-30 00:00:00",TCS,374328162,karachi,"2018-07-04 00:00:00",+63
5005654643,282.17,103.00,179.17,"2018-07-26 00:00:00",TCS,377453492,karachi,"2018-07-16 00:00:00",+51
5005655154,865.33,707.00,158.33,"2018-07-26 00:00:00",TCS,379334292,karachi,"2018-07-17 00:00:00",+50
5005653082,1068.41,476.00,592.41,"2018-07-26 00:00:00",TCS,391617492,karachi,"2018-07-12 00:00:00",+55
5005655862,795.00,616.00,179.00,"2018-07-26 00:00:00",TCS,362876292,karachi,"2018-07-17 00:00:00",+50
5005653487,1046.00,434.00,612.00,"2018-07-26 00:00:00",TCS,378535492,karachi,"2018-07-13 00:00:00",+54
5005645664,598.00,440.00,158.00,"2018-07-30 00:00:00",TCS,371552162,karachi,"2018-07-04 00:00:00",+63
5004756426,6096.90,5829.00,267.90,"2018-07-26 00:00:00",TCS,318342292,karachi,"2018-07-14 00:00:00",+53
5005651656,2097.50,1919.00,178.50,"2018-07-26 00:00:00",TCS,386496492,karachi,"2018-07-13 00:00:00",+54
5005653845,349.00,191.00,158.00,"2018-07-26 00:00:00",TCS,386751492,karachi,"2018-07-14 00:00:00",+53
5005649714,918.90,761.00,157.90,"2018-07-26 00:00:00",TCS,383947362,karachi,"2018-07-10 00:00:00",+57
5005652025,987.50,809.00,178.50,"2018-07-26 00:00:00",TCS,384392492,karachi,"2018-07-12 00:00:00",+55
5005654233,1873.88,1390.00,483.88,"2018-07-26 00:00:00",TCS,333613492,karachi,"2018-07-14 00:00:00",+53
5005650742,1495.00,1337.00,158.00,"2018-07-26 00:00:00",TCS,371211362,karachi,"2018-07-11 00:00:00",+56
5005652378,424.74,246.00,178.74,"2018-07-26 00:00:00",TCS,397853362,karachi,"2018-07-12 00:00:00",+55
5005651223,599.75,442.00,157.75,"2018-07-26 00:00:00",TCS,374914492,karachi,"2018-07-11 00:00:00",+56
5005652766,164.00,6.00,158.00,"2018-07-26 00:00:00",TCS,379158492,karachi,"2018-07-12 00:00:00",+55
5005646767,571.50,393.00,178.50,"2018-07-30 00:00:00",TCS,327338162,karachi,"2018-07-04 00:00:00",+63
5005654730,549.50,371.00,178.50,"2018-07-26 00:00:00",TCS,396654292,karachi,"2018-07-16 00:00:00",+51
5005655213,1094.50,719.00,375.50,"2018-07-26 00:00:00",TCS,399932292,karachi,"2018-07-16 00:00:00",+51
5005653138,425.33,267.00,158.33,"2018-07-26 00:00:00",TCS,394558492,karachi,"2018-07-14 00:00:00",+53
5005656000,1265.33,1086.00,179.33,"2018-07-26 00:00:00",TCS,316276292,karachi,"2018-07-17 00:00:00",+50
5005653565,644.00,32.00,612.00,"2018-07-26 00:00:00",TCS,383295492,karachi,"2018-07-16 00:00:00",+51
5005645772,1374.00,1107.00,267.00,"2018-07-30 00:00:00",TCS,392699162,karachi,"2018-07-04 00:00:00",+63
5004756506,728.18,569.00,159.18,"2018-07-26 00:00:00",TCS,391838292,karachi,"2018-07-17 00:00:00",+50
5005651727,200.00,42.00,158.00,"2018-07-26 00:00:00",TCS,395113362,karachi,"2018-07-11 00:00:00",+56
5005653914,387.50,230.00,157.50,"2018-07-26 00:00:00",TCS,389443492,karachi,"2018-07-14 00:00:00",+53
5005650030,639.00,352.00,287.00,"2018-07-26 00:00:00",TCS,318887362,karachi,"2018-07-11 00:00:00",+56
5005652085,545.00,387.00,158.00,"2018-07-26 00:00:00",TCS,334254492,karachi,"2018-07-11 00:00:00",+56
5005654294,793.50,636.00,157.50,"2018-07-26 00:00:00",TCS,373153492,karachi,"2018-07-16 00:00:00",+51
5005650864,705.66,527.00,178.66,"2018-07-26 00:00:00",TCS,397853362,karachi,"2018-07-13 00:00:00",+54
5005652459,344.00,186.00,158.00,"2018-07-26 00:00:00",TCS,371589492,karachi,"2018-07-12 00:00:00",+55
5005651289,1149.50,971.00,178.50,"2018-07-26 00:00:00",TCS,372342492,karachi,"2018-07-11 00:00:00",+56
5005652821,168.75,11.00,157.75,"2018-07-26 00:00:00",TCS,357258492,karachi,"2018-07-13 00:00:00",+54
5005645358,435.74,293.00,142.74,"2018-07-30 00:00:00",TCS,386726162,karachi,"2018-07-04 00:00:00",+63
5005654836,1283.75,1126.00,157.75,"2018-07-26 00:00:00",TCS,397594292,karachi,"2018-07-16 00:00:00",+51
5005655269,300.00,142.00,158.00,"2018-07-26 00:00:00",TCS,333966292,karachi,"2018-07-14 00:00:00",+53
5005653204,313.17,155.00,158.17,"2018-07-26 00:00:00",TCS,375137492,karachi,"2018-07-13 00:00:00",+54
5005657088,398.65,132.00,266.65,"2018-07-26 00:00:00",TCS,368721292,karachi,"2018-07-17 00:00:00",+50
5005655276,670.66,513.00,157.66,"2018-07-26 00:00:00",TCS,393142292,karachi,"2018-07-16 00:00:00",+51
5005653207,225.00,67.00,158.00,"2018-07-26 00:00:00",TCS,375965492,karachi,"2018-07-12 00:00:00",+55
5006106281,844.00,705.00,139.00,"2018-07-26 00:00:00",TCS,346939492,karachi,"2018-07-14 00:00:00",+53
5005653618,1177.00,998.00,179.00,"2018-07-26 00:00:00",TCS,376965492,karachi,"2018-07-15 00:00:00",+52
5005645945,465.33,307.00,158.33,"2018-07-30 00:00:00",TCS,392989162,karachi,"2018-07-04 00:00:00",+63
5005645765,278.50,120.00,158.50,"2018-07-26 00:00:00",TCS,398449162,karachi,"2018-07-04 00:00:00",+63
5005651778,1671.00,1513.00,158.00,"2018-07-26 00:00:00",TCS,314252492,karachi,"2018-07-12 00:00:00",+55
5005653988,1197.00,1018.00,179.00,"2018-07-26 00:00:00",TCS,326531492,karachi,"2018-07-14 00:00:00",+53
5005650217,944.00,786.00,158.00,"2018-07-26 00:00:00",TCS,347185362,karachi,"2018-07-11 00:00:00",+56
5005652149,1098.00,940.00,158.00,"2018-07-26 00:00:00",TCS,387336492,karachi,"2018-07-11 00:00:00",+56
5005654359,194.50,15.00,179.50,"2018-07-26 00:00:00",TCS,339953492,karachi,"2018-07-14 00:00:00",+53
5005650955,350.33,192.00,158.33,"2018-07-26 00:00:00",TCS,379564492,karachi,"2018-07-12 00:00:00",+55
5005652542,2089.00,1605.00,484.00,"2018-07-26 00:00:00",TCS,389868492,karachi,"2018-07-13 00:00:00",+54
5005651371,766.66,609.00,157.66,"2018-07-26 00:00:00",TCS,379522492,karachi,"2018-07-11 00:00:00",+56
5005652873,1098.00,940.00,158.00,"2018-07-26 00:00:00",TCS,398268492,karachi,"2018-07-14 00:00:00",+53
5005646052,574.25,199.00,375.25,"2018-07-30 00:00:00",TCS,349848162,karachi,"2018-07-03 00:00:00",+64
5005645750,695.00,552.00,143.00,"2018-07-30 00:00:00",TCS,336129162,karachi,"2018-07-04 00:00:00",+63
5005654404,395.00,216.00,179.00,"2018-07-26 00:00:00",TCS,362944292,karachi,"2018-07-14 00:00:00",+53
5005654911,949.50,792.00,157.50,"2018-07-26 00:00:00",TCS,349474292,karachi,"2018-07-17 00:00:00",+50
5005655375,436.33,257.00,179.33,"2018-07-26 00:00:00",TCS,344996292,karachi,"2018-07-17 00:00:00",+50
5005653277,459.00,301.00,158.00,"2018-07-26 00:00:00",TCS,379465492,karachi,"2018-07-13 00:00:00",+54
5004756240,319.00,160.00,159.00,"2018-07-30 00:00:00",TCS,384162162,karachi,"2018-07-03 00:00:00",+64
5005653683,894.00,736.00,158.00,"2018-07-26 00:00:00",TCS,366241492,karachi,"2018-07-14 00:00:00",+53
5005647882,799.00,641.00,158.00,"2018-07-26 00:00:00",TCS,347535162,karachi,"2018-07-11 00:00:00",+56
5005651841,1998.00,1840.00,158.00,"2018-07-26 00:00:00",TCS,345562492,karachi,"2018-07-11 00:00:00",+56
5005654059,388.33,230.00,158.33,"2018-07-26 00:00:00",TCS,383471492,karachi,"2018-07-14 00:00:00",+53
5005650372,361.33,182.00,179.33,"2018-07-26 00:00:00",TCS,399465362,karachi,"2018-07-10 00:00:00",+57
5005652208,570.00,412.00,158.00,"2018-07-26 00:00:00",TCS,353476492,karachi,"2018-07-12 00:00:00",+55
5005651016,1048.75,891.00,157.75,"2018-07-26 00:00:00",TCS,311813362,karachi,"2018-07-11 00:00:00",+56
5005652596,914.33,756.00,158.33,"2018-07-26 00:00:00",TCS,374499492,karachi,"2018-07-14 00:00:00",+53
5005646199,818.00,660.00,158.00,"2018-07-30 00:00:00",TCS,372719162,karachi,"2018-07-04 00:00:00",+63
5005646299,754.60,572.00,182.60,"2018-07-30 00:00:00",TCS,391939162,karachi,"2018-07-04 00:00:00",+63
5005654477,1244.00,957.00,287.00,"2018-07-26 00:00:00",TCS,394153492,karachi,"2018-07-14 00:00:00",+53
5005655003,698.00,540.00,158.00,"2018-07-26 00:00:00",TCS,389282292,karachi,"2018-07-16 00:00:00",+51
5005652965,1098.00,940.00,158.00,"2018-07-26 00:00:00",TCS,399987492,karachi,"2018-07-12 00:00:00",+55
5005655481,221.11,63.00,158.11,"2018-07-26 00:00:00",TCS,359336292,karachi,"2018-07-16 00:00:00",+51
5005653346,279.75,101.00,178.75,"2018-07-26 00:00:00",TCS,331455492,karachi,"2018-07-14 00:00:00",+53
5005645239,361.33,182.00,179.33,"2018-07-30 00:00:00",TCS,343592162,karachi,"2018-07-04 00:00:00",+63
5004756307,799.00,532.00,267.00,"2018-07-26 00:00:00",TCS,386489492,karachi,"2018-07-11 00:00:00",+56
5005651494,2031.44,1852.00,179.44,"2018-07-26 00:00:00",TCS,347542492,karachi,"2018-07-11 00:00:00",+56
5005653737,1109.00,930.00,179.00,"2018-07-26 00:00:00",TCS,398357492,karachi,"2018-07-13 00:00:00",+54
5005648879,1144.00,965.00,179.00,"2018-07-26 00:00:00",TCS,399566362,karachi,"2018-07-12 00:00:00",+55
5005651907,316.58,159.00,157.58,"2018-07-26 00:00:00",TCS,389521362,karachi,"2018-07-12 00:00:00",+55
5005654121,365.33,186.00,179.33,"2018-07-26 00:00:00",TCS,393273492,karachi,"2018-07-15 00:00:00",+52
5005650527,695.00,537.00,158.00,"2018-07-26 00:00:00",TCS,335215362,karachi,"2018-07-10 00:00:00",+57
5005652264,565.00,407.00,158.00,"2018-07-26 00:00:00",TCS,378541362,karachi,"2018-07-12 00:00:00",+55
5005651074,878.00,720.00,158.00,"2018-07-26 00:00:00",TCS,372384492,karachi,"2018-07-11 00:00:00",+56
5005652668,2644.00,2486.00,158.00,"2018-07-26 00:00:00",TCS,377538492,karachi,"2018-07-12 00:00:00",+55
5005646360,944.00,786.00,158.00,"2018-07-30 00:00:00",TCS,383996162,karachi,"2018-07-04 00:00:00",+63
5005654580,416.33,237.00,179.33,"2018-07-26 00:00:00",TCS,367694292,karachi,"2018-07-13 00:00:00",+54
5005655085,2639.79,1722.00,917.79,"2018-07-26 00:00:00",TCS,387412292,karachi,"2018-07-16 00:00:00",+51
5005653015,172.17,14.00,158.17,"2018-07-26 00:00:00",TCS,387657492,karachi,"2018-07-12 00:00:00",+55
5005655713,1198.75,1020.00,178.75,"2018-07-26 00:00:00",TCS,339579292,karachi,"2018-07-17 00:00:00",+50
5005653428,699.00,520.00,179.00,"2018-07-26 00:00:00",TCS,385125492,karachi,"2018-07-13 00:00:00",+54
5005645512,495.00,337.00,158.00,"2018-07-30 00:00:00",TCS,371786162,karachi,"2018-07-04 00:00:00",+63
5004756365,1023.33,756.00,267.33,"2018-07-26 00:00:00",TCS,323575492,karachi,"2018-07-14 00:00:00",+53
5005651584,1144.00,986.00,158.00,"2018-07-26 00:00:00",TCS,394696492,karachi,"2018-07-11 00:00:00",+56
5005653795,544.00,365.00,179.00,"2018-07-26 00:00:00",TCS,335541492,karachi,"2018-07-13 00:00:00",+54
5005649341,1838.00,1551.00,287.00,"2018-07-26 00:00:00",TCS,332648362,karachi,"2018-07-10 00:00:00",+57
5005651986,368.80,211.00,157.80,"2018-07-26 00:00:00",TCS,389476492,karachi,"2018-07-12 00:00:00",+55
5005654173,166.50,8.00,158.50,"2018-07-26 00:00:00",TCS,316673492,karachi,"2018-07-13 00:00:00",+54
5005650619,1787.83,1196.00,591.83,"2018-07-26 00:00:00",TCS,324871362,karachi,"2018-07-12 00:00:00",+55
5005652328,1598.00,1440.00,158.00,"2018-07-26 00:00:00",TCS,374379492,karachi,"2018-07-12 00:00:00",+55
5005651132,595.00,416.00,179.00,"2018-07-26 00:00:00",TCS,385494492,karachi,"2018-07-11 00:00:00",+56
5005652718,459.00,301.00,158.00,"2018-07-26 00:00:00",TCS,393328492,karachi,"2018-07-12 00:00:00",+55
5005646564,698.50,540.00,158.50,"2018-07-30 00:00:00",TCS,391752162,karachi,"2018-07-04 00:00:00",+63
5005654652,555.99,377.00,178.99,"2018-07-26 00:00:00",TCS,312584292,karachi,"2018-07-14 00:00:00",+53
5005655160,794.00,636.00,158.00,"2018-07-26 00:00:00",TCS,373832292,karachi,"2018-07-16 00:00:00",+51
5005653086,903.00,291.00,612.00,"2018-07-26 00:00:00",TCS,344717492,karachi,"2018-07-13 00:00:00",+54
5005655866,811.32,544.00,267.32,"2018-07-26 00:00:00",TCS,356439292,karachi,"2018-07-17 00:00:00",+50
5005653499,164.33,6.00,158.33,"2018-07-26 00:00:00",TCS,381375492,karachi,"2018-07-16 00:00:00",+51
5005645681,369.80,191.00,178.80,"2018-07-30 00:00:00",TCS,388546162,karachi,"2018-07-04 00:00:00",+63
5004756430,229.00,70.00,159.00,"2018-07-26 00:00:00",TCS,392792292,karachi,"2018-07-16 00:00:00",+51
5005651662,444.00,286.00,158.00,"2018-07-26 00:00:00",TCS,388834492,karachi,"2018-07-11 00:00:00",+56
5005653850,2144.00,1986.00,158.00,"2018-07-26 00:00:00",TCS,394811492,karachi,"2018-07-14 00:00:00",+53
5005649767,1701.98,764.00,937.98,"2018-07-26 00:00:00",TCS,328667362,karachi,"2018-07-11 00:00:00",+56
5005652031,948.00,681.00,267.00,"2018-07-26 00:00:00",TCS,381549492,karachi,"2018-07-12 00:00:00",+55
5005654244,315.88,137.00,178.88,"2018-07-26 00:00:00",TCS,365253492,karachi,"2018-07-13 00:00:00",+54
5005650765,538.80,272.00,266.80,"2018-07-26 00:00:00",TCS,387143362,karachi,"2018-07-12 00:00:00",+55
5005652386,599.50,442.00,157.50,"2018-07-26 00:00:00",TCS,373519492,karachi,"2018-07-14 00:00:00",+53
5005651228,1944.00,1352.00,592.00,"2018-07-26 00:00:00",TCS,395482492,karachi,"2018-07-14 00:00:00",+53
5005652771,1198.50,1040.00,158.50,"2018-07-26 00:00:00",TCS,386728492,karachi,"2018-07-12 00:00:00",+55
5005647044,837.00,550.00,287.00,"2018-07-30 00:00:00",TCS,333125162,karachi,"2018-07-04 00:00:00",+63
5005654734,1265.33,1107.00,158.33,"2018-07-26 00:00:00",TCS,375714292,karachi,"2018-07-16 00:00:00",+51
5005655219,348.00,190.00,158.00,"2018-07-26 00:00:00",TCS,375222292,karachi,"2018-07-16 00:00:00",+51
5005653142,1865.00,1707.00,158.00,"2018-07-26 00:00:00",TCS,379517492,karachi,"2018-07-13 00:00:00",+54
5005656022,2565.33,2407.00,158.33,"2018-07-26 00:00:00",TCS,398328292,karachi,"2018-07-17 00:00:00",+50
5005653568,318.00,160.00,158.00,"2018-07-26 00:00:00",TCS,375115492,karachi,"2018-07-14 00:00:00",+53
5005645801,844.50,686.00,158.50,"2018-07-30 00:00:00",TCS,395116162,karachi,"2018-07-04 00:00:00",+63
5004756517,279.00,120.00,159.00,"2018-07-26 00:00:00",TCS,381627292,karachi,"2018-07-17 00:00:00",+50
5005651731,469.75,312.00,157.75,"2018-07-26 00:00:00",TCS,398252492,karachi,"2018-07-11 00:00:00",+56
5005653924,244.80,66.00,178.80,"2018-07-26 00:00:00",TCS,365611492,karachi,"2018-07-14 00:00:00",+53
5005650053,1343.00,1164.00,179.00,"2018-07-26 00:00:00",TCS,323357362,karachi,"2018-07-10 00:00:00",+57
5005652090,544.00,365.00,179.00,"2018-07-26 00:00:00",TCS,337252492,karachi,"2018-07-14 00:00:00",+53
5005654303,884.69,727.00,157.69,"2018-07-26 00:00:00",TCS,379437492,karachi,"2018-07-14 00:00:00",+53
5005650875,343.00,185.00,158.00,"2018-07-26 00:00:00",TCS,399213362,karachi,"2018-07-12 00:00:00",+55
5005652463,568.66,411.00,157.66,"2018-07-26 00:00:00",TCS,388148492,karachi,"2018-07-12 00:00:00",+55
5005651306,1039.50,882.00,157.50,"2018-07-26 00:00:00",TCS,378852492,karachi,"2018-07-12 00:00:00",+55
5005652824,974.54,796.00,178.54,"2018-07-26 00:00:00",TCS,353147492,karachi,"2018-07-13 00:00:00",+54
5005645404,764.84,622.00,142.84,"2018-07-30 00:00:00",TCS,397496162,karachi,"2018-07-04 00:00:00",+63
5005654839,897.50,740.00,157.50,"2018-07-26 00:00:00",TCS,394522292,karachi,"2018-07-18 00:00:00",+49
5005654844,481.33,323.00,158.33,"2018-07-26 00:00:00",TCS,387583492,karachi,"2018-07-16 00:00:00",+51
5005655284,994.00,727.00,267.00,"2018-07-26 00:00:00",TCS,388666292,karachi,"2018-07-16 00:00:00",+51
5005653212,370.00,191.00,179.00,"2018-07-26 00:00:00",TCS,346725492,karachi,"2018-07-12 00:00:00",+55
5004756091,229.00,70.00,159.00,"2018-07-30 00:00:00",TCS,367244162,karachi,"2018-07-03 00:00:00",+64
5005653629,308.43,150.00,158.43,"2018-07-26 00:00:00",TCS,353885492,karachi,"2018-07-14 00:00:00",+53
5005645957,549.00,391.00,158.00,"2018-07-30 00:00:00",TCS,398342162,karachi,"2018-07-04 00:00:00",+63
5005646096,695.00,537.00,158.00,"2018-07-26 00:00:00",TCS,385839162,karachi,"2018-07-04 00:00:00",+63
5005651784,2663.80,2506.00,157.80,"2018-07-26 00:00:00",TCS,387252492,karachi,"2018-07-11 00:00:00",+56
5005653998,1348.50,1190.00,158.50,"2018-07-26 00:00:00",TCS,389841492,karachi,"2018-07-14 00:00:00",+53
5005650225,444.00,286.00,158.00,"2018-07-26 00:00:00",TCS,397855362,karachi,"2018-07-10 00:00:00",+57
5005652157,352.09,194.00,158.09,"2018-07-26 00:00:00",TCS,333252492,karachi,"2018-07-12 00:00:00",+55
5005654364,572.77,415.00,157.77,"2018-07-26 00:00:00",TCS,381713492,karachi,"2018-07-14 00:00:00",+53
5005650963,495.00,316.00,179.00,"2018-07-26 00:00:00",TCS,367494492,karachi,"2018-07-12 00:00:00",+55
5005652546,1745.00,1153.00,592.00,"2018-07-26 00:00:00",TCS,389998492,karachi,"2018-07-14 00:00:00",+53
5005651376,434.00,276.00,158.00,"2018-07-26 00:00:00",TCS,339562492,karachi,"2018-07-12 00:00:00",+55
5005652881,1052.66,895.00,157.66,"2018-07-26 00:00:00",TCS,329778492,karachi,"2018-07-13 00:00:00",+54
5005646074,1639.50,722.00,917.50,"2018-07-30 00:00:00",TCS,386259162,karachi,"2018-07-04 00:00:00",+63
5005645818,748.50,605.00,143.50,"2018-07-30 00:00:00",TCS,346589162,karachi,"2018-07-04 00:00:00",+63
5005654413,1144.00,965.00,179.00,"2018-07-26 00:00:00",TCS,381383492,karachi,"2018-07-15 00:00:00",+52
5005654920,295.33,137.00,158.33,"2018-07-26 00:00:00",TCS,379334292,karachi,"2018-07-17 00:00:00",+50
5005652916,222.44,64.00,158.44,"2018-07-26 00:00:00",TCS,347728492,karachi,"2018-07-12 00:00:00",+55
5005655388,921.11,200.00,721.11,"2018-07-26 00:00:00",TCS,357376292,karachi,"2018-07-17 00:00:00",+50
5005653284,278.50,99.00,179.50,"2018-07-26 00:00:00",TCS,332885492,karachi,"2018-07-17 00:00:00",+50
5004756247,229.00,70.00,159.00,"2018-07-30 00:00:00",TCS,355642162,karachi,"2018-07-03 00:00:00",+64
5005653687,1065.21,690.00,375.21,"2018-07-26 00:00:00",TCS,382535492,karachi,"2018-07-13 00:00:00",+54
5005648050,1071.60,893.00,178.60,"2018-07-26 00:00:00",TCS,367561162,karachi,"2018-07-12 00:00:00",+55
